opportunity_id,fingerprint,display_id,run_id,type,observation,diagnosis,hypothesis,action,implementation_location,affected_templates_json,affected_urls_count,sample_urls_json,opportunity_tier,confidence_tier,effort,priority_score,priority_factors_json,verification_spec
OPP-CONTENT-SEO-011,4d0bd4a5c8432bfd,CONTENT-SEO-011,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/scooters/honda has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/scooters/honda,[],1,"[""https://www.drivio.in/scooters/honda""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/scooters/honda', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-012,bbc4dc80571f098b,CONTENT-SEO-012,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/electric-vehicles/hero has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/electric-vehicles/hero,[],1,"[""https://www.drivio.in/electric-vehicles/hero""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/electric-vehicles/hero', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-013,92a77fb1ee372034,CONTENT-SEO-013,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/electric-vehicles/ola-electric has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/electric-vehicles/ola-electric,[],1,"[""https://www.drivio.in/electric-vehicles/ola-electric""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/electric-vehicles/ola-electric', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-014,56414a7a67578701,CONTENT-SEO-014,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/electric-vehicles/bajaj has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/electric-vehicles/bajaj,[],1,"[""https://www.drivio.in/electric-vehicles/bajaj""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/electric-vehicles/bajaj', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-015,6bc6d48c64079611,CONTENT-SEO-015,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/electric-vehicles/ather-energy has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/electric-vehicles/ather-energy,[],1,"[""https://www.drivio.in/electric-vehicles/ather-energy""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/electric-vehicles/ather-energy', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-016,e6222e9533206e21,CONTENT-SEO-016,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/cruiser has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'power', 'torque', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/cruiser,[],1,"[""https://www.drivio.in/bikes/cruiser""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/cruiser', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-017,183693a10f8106e1,CONTENT-SEO-017,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/street has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'engine', 'power', 'torque', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/street,[],1,"[""https://www.drivio.in/bikes/street""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/street', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-018,0988ff0c21bba1a9,CONTENT-SEO-018,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/yamaha has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/yamaha,[],1,"[""https://www.drivio.in/bikes/yamaha""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/yamaha', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-019,f5fc222c699a5bd2,CONTENT-SEO-019,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/commuter has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'engine', 'power', 'torque', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/commuter,[],1,"[""https://www.drivio.in/bikes/commuter""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/commuter', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-020,3e639e37509d4c79,CONTENT-SEO-020,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/sports has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'engine', 'power', 'torque', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/sports,[],1,"[""https://www.drivio.in/bikes/sports""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/sports', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-021,d3ea660c0f1f7e74,CONTENT-SEO-021,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/adventure has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'engine', 'power', 'torque', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/adventure,[],1,"[""https://www.drivio.in/bikes/adventure""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/adventure', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-022,e20b55003666bba6,CONTENT-SEO-022,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/ktm has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/ktm,[],1,"[""https://www.drivio.in/bikes/ktm""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/ktm', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-023,8cb1100fa3d2b1ac,CONTENT-SEO-023,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/suzuki has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/suzuki,[],1,"[""https://www.drivio.in/bikes/suzuki""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/suzuki', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-024,89d706a166f8abe7,CONTENT-SEO-024,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/harley-davidson has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/harley-davidson,[],1,"[""https://www.drivio.in/bikes/harley-davidson""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/harley-davidson', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-025,7ba491692d7d0588,CONTENT-SEO-025,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/jawa has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/jawa,[],1,"[""https://www.drivio.in/bikes/jawa""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/jawa', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-026,ba5385382d960e02,CONTENT-SEO-026,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/benelli has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/benelli,[],1,"[""https://www.drivio.in/bikes/benelli""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/benelli', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-027,513d0f7dc56d8d4f,CONTENT-SEO-027,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/ducati has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/ducati,[],1,"[""https://www.drivio.in/bikes/ducati""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/ducati', ['on_road_price', 'variants']) == True"
OPP-CONTENT-SEO-028,5954dc426980d475,CONTENT-SEO-028,crawl_20260923_234236,CONTENT,"Page https://www.drivio.in/bikes/mahindra has content gaps: missing sections ['on_road_price', 'variants', 'specifications'] and missing specifications [].",Thin entity coverage compared to expected vertical baseline reduces topical completeness and satisfaction of search intent.,Adding structured specification tables and required editorial sections provides comprehensive answers for user purchase queries.,"Author missing sections (['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']) and add spec rows for [].",Editorial content on https://www.drivio.in/bikes/mahindra,[],1,"[""https://www.drivio.in/bikes/mahindra""]",Medium,High,M,52.3,"{""visibility"": 50.0, ""gap"": 85.0, ""page_importance"": 70.0, ""template_scope"": 20.0, ""technical_severity"": 20.0, ""ctr_headroom"": 60.0, ""link_gap"": 40.0}","content_sections_present('https://www.drivio.in/bikes/mahindra', ['on_road_price', 'variants']) == True"
