work_order_id,fingerprint,display_id,run_id,order_type,priority,scope,title,problem,evidence_json,required_change,acceptance_criteria,verify_spec,file_locations_json
WO-SEOJEV-CONTENT-820,47158c90634e001a,SEOJEV-CONTENT-820,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-820] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/2024-jawa-perak-what-makes-it-different-from-the-earlier-model is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-820"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/2024-jawa-perak-what-makes-it-different-from-the-earlier-model""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/2024-jawa-perak-what-makes-it-different-from-the-earlier-model
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/2024-jawa-perak-what-makes-it-different-from-the-earlier-model`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/2024-jawa-perak-what-makes-it-different-from-the-earlier-model') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/2024-jawa-perak-what-makes-it-different-from-the-earlier-model.",entity_clarity_score('https://www.drivio.in/featured-stories/2024-jawa-perak-what-makes-it-different-from-the-earlier-model') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/2024-jawa-perak-what-makes-it-different-from-the-earlier-model""]"
WO-SEOJEV-CONTENT-821,e45210c3b87b0ab3,SEOJEV-CONTENT-821,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-821] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/2024-top-5-budget-125cc-commuter-bikes-in-india is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-821"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/2024-top-5-budget-125cc-commuter-bikes-in-india""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/2024-top-5-budget-125cc-commuter-bikes-in-india
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/2024-top-5-budget-125cc-commuter-bikes-in-india`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/2024-top-5-budget-125cc-commuter-bikes-in-india') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/2024-top-5-budget-125cc-commuter-bikes-in-india.",entity_clarity_score('https://www.drivio.in/featured-stories/2024-top-5-budget-125cc-commuter-bikes-in-india') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/2024-top-5-budget-125cc-commuter-bikes-in-india""]"
WO-SEOJEV-CONTENT-822,15fcba81bffa9a51,SEOJEV-CONTENT-822,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-822] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/2024-yamaha-india-launches-exciting-new-bikes-and-scooters-coming-this-year is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-822"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/2024-yamaha-india-launches-exciting-new-bikes-and-scooters-coming-this-year""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/2024-yamaha-india-launches-exciting-new-bikes-and-scooters-coming-this-year
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/2024-yamaha-india-launches-exciting-new-bikes-and-scooters-coming-this-year`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/2024-yamaha-india-launches-exciting-new-bikes-and-scooters-coming-this-year') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/2024-yamaha-india-launches-exciting-new-bikes-and-scooters-coming-this-year.",entity_clarity_score('https://www.drivio.in/featured-stories/2024-yamaha-india-launches-exciting-new-bikes-and-scooters-coming-this-year') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/2024-yamaha-india-launches-exciting-new-bikes-and-scooters-coming-this-year""]"
WO-SEOJEV-CONTENT-823,154032aef0ccd890,SEOJEV-CONTENT-823,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-823] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/2026-college-rider-starter-pack-best-bikes-in-india is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-823"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/2026-college-rider-starter-pack-best-bikes-in-india""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/2026-college-rider-starter-pack-best-bikes-in-india
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/2026-college-rider-starter-pack-best-bikes-in-india`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/2026-college-rider-starter-pack-best-bikes-in-india') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/2026-college-rider-starter-pack-best-bikes-in-india.",entity_clarity_score('https://www.drivio.in/featured-stories/2026-college-rider-starter-pack-best-bikes-in-india') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/2026-college-rider-starter-pack-best-bikes-in-india""]"
WO-SEOJEV-CONTENT-824,d4b293b4e3b3057d,SEOJEV-CONTENT-824,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-824] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/5-best-electric-scooters-in-india is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-824"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/5-best-electric-scooters-in-india""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/5-best-electric-scooters-in-india
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/5-best-electric-scooters-in-india`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/5-best-electric-scooters-in-india') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/5-best-electric-scooters-in-india.",entity_clarity_score('https://www.drivio.in/featured-stories/5-best-electric-scooters-in-india') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/5-best-electric-scooters-in-india""]"
WO-SEOJEV-CONTENT-825,985e0517b6528ad8,SEOJEV-CONTENT-825,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-825] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457 is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-825"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457.",entity_clarity_score('https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457""]"
WO-SEOJEV-CONTENT-826,856ddffb6863d34a,SEOJEV-CONTENT-826,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-826] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-826"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india.",entity_clarity_score('https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india""]"
WO-SEOJEV-CONTENT-827,123b1f4a5d58ff19,SEOJEV-CONTENT-827,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-827] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-827"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students.",entity_clarity_score('https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students""]"
WO-SEOJEV-CONTENT-828,8eb47af50a4652d7,SEOJEV-CONTENT-828,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-828] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023 is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-828"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023.",entity_clarity_score('https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023""]"
WO-SEOJEV-CONTENT-829,85d581fec6895223,SEOJEV-CONTENT-829,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-829] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-829"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india.",entity_clarity_score('https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india""]"
WO-SEOJEV-CONTENT-830,2039c99f848e3869,SEOJEV-CONTENT-830,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-830] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750 is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-830"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750.",entity_clarity_score('https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750""]"
WO-SEOJEV-CONTENT-831,b2e489ec2788baad,SEOJEV-CONTENT-831,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-831] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-831"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india.",entity_clarity_score('https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india""]"
WO-SEOJEV-CONTENT-832,491bc56260880b69,SEOJEV-CONTENT-832,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-832] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-832"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance.",entity_clarity_score('https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance""]"
WO-SEOJEV-CONTENT-833,52a37213ef37480e,SEOJEV-CONTENT-833,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-833] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-833"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india.",entity_clarity_score('https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india""]"
WO-SEOJEV-CONTENT-834,e7ff2c70fc2386e7,SEOJEV-CONTENT-834,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-834] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/7-e-scooters-for-your-sister-this-rakshabandhan is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-834"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/7-e-scooters-for-your-sister-this-rakshabandhan""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/7-e-scooters-for-your-sister-this-rakshabandhan
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/7-e-scooters-for-your-sister-this-rakshabandhan`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/7-e-scooters-for-your-sister-this-rakshabandhan') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/7-e-scooters-for-your-sister-this-rakshabandhan.",entity_clarity_score('https://www.drivio.in/featured-stories/7-e-scooters-for-your-sister-this-rakshabandhan') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/7-e-scooters-for-your-sister-this-rakshabandhan""]"
WO-SEOJEV-CONTENT-835,875d6674d0300311,SEOJEV-CONTENT-835,crawl_20260923_234236,content,P2,page,"[SEOJEV-CONTENT-835] Add entity-clear product name in <title>/<h1>, structured specification summ...","GEO readiness score for https://www.drivio.in/featured-stories/7-best-100cc-bikes-on-sale-in-india is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.

Diagnosis: Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","{""opportunity_id"": ""OPP-GEO-SEO-835"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/featured-stories/7-best-100cc-bikes-on-sale-in-india""], ""confidence_tier"": ""Medium"", ""effort"": ""S""}","Action Required: Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.

Target Location: Page head + main content on https://www.drivio.in/featured-stories/7-best-100cc-bikes-on-sale-in-india
Scope: Page (1 URLs affected)
Observed Hypothesis: Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","- [ ] Implementation updated in `Page head + main content on https://www.drivio.in/featured-stories/7-best-100cc-bikes-on-sale-in-india`.
- [ ] Verification spec evaluates to true: `entity_clarity_score('https://www.drivio.in/featured-stories/7-best-100cc-bikes-on-sale-in-india') >= 60`.
- [ ] Validated on sample URLs: https://www.drivio.in/featured-stories/7-best-100cc-bikes-on-sale-in-india.",entity_clarity_score('https://www.drivio.in/featured-stories/7-best-100cc-bikes-on-sale-in-india') >= 60,"[""Page head + main content on https://www.drivio.in/featured-stories/7-best-100cc-bikes-on-sale-in-india""]"
