opportunity_id,fingerprint,display_id,run_id,type,observation,diagnosis,hypothesis,action,implementation_location,affected_templates_json,affected_urls_count,sample_urls_json,opportunity_tier,confidence_tier,effort,priority_score,priority_factors_json,verification_spec
OPP-TPL-SEO-028,adf964cf34ec10a4,TPL-SEO-028,crawl_20260923_234236,TPL,"Observed 5 URLs in template 'tpl_city_indian_2seg' with issue 'cluster_template_template_orphan_page': Observed on 689 URLs across 193 templates. Primary concentration in 'tpl_city_indian_2seg' (5 pages affected, 0.7% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_city_indian_2seg.,Updating the template component for tpl_city_indian_2seg systematically remedies all 5 affected URLs in a single engineering change.,Routine hygiene cleanup: review template template orphan page on affected pages.,templates/tpl_city_indian_2seg.html,"[""tpl_city_indian_2seg""]",5,"[""https://www.drivio.in/one-electric-motorcycles/kridn"", ""https://www.drivio.in/reviews/10-most-popular-sub-200cc-naked-bikes-in-india"", ""https://www.drivio.in/adventure"", ""https://www.drivio.in/aftek-motors-scooters"", ""https://www.drivio.in/avan-motors-scooters""]",Medium,High,M,60.5,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 24.0, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}",status_code == 200
OPP-TPL-SEO-035,7f2e94f2c5e1cbb1,TPL-SEO-035,crawl_20260923_234236,TPL,"Observed 5 URLs in template 'tpl_article_featured-stories_2seg' with issue 'cluster_template_exact_duplicate_content': Observed on 234 URLs across 40 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (7 pages affected, 3.0% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_article_featured-stories_2seg.,Updating the template component for tpl_article_featured-stories_2seg systematically remedies all 5 affected URLs in a single engineering change.,Routine hygiene cleanup: review template exact duplicate content on affected pages.,templates/tpl_article_featured-stories_2seg.html,"[""tpl_article_featured-stories_2seg""]",5,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/news/5-upcoming-bikes-in-may-2023-in-india"", ""https://www.drivio.in/Harley-Davidson-bikes""]",Medium,High,M,60.5,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 24.0, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}",status_code == 200
OPP-TPL-SEO-074,778c2f66eed6b632,TPL-SEO-074,crawl_20260923_234236,TPL,"Observed 5 URLs in template 'tpl_city_indian_2seg' with issue 'cluster_template_template_template_orphan_page': Observed on 114 URLs across 66 templates. Primary concentration in 'tpl_city_indian_2seg' (2 pages affected, 1.8% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_city_indian_2seg.,Updating the template component for tpl_city_indian_2seg systematically remedies all 5 affected URLs in a single engineering change.,Routine hygiene cleanup: review template template template orphan page on affected pages.,templates/tpl_city_indian_2seg.html,"[""tpl_city_indian_2seg""]",5,"[""https://www.drivio.in/indian/chieftain-elite"", ""https://www.drivio.in/kabira-mobility/intercity-neo"", ""https://www.drivio.in/aeroride/e-spark"", ""https://www.drivio.in/amo-electric/inspirer"", ""https://www.drivio.in/atumobile/atum-version-1.0""]",Medium,High,M,60.5,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 24.0, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}",status_code == 200
OPP-TPL-SEO-043,9e35ced8ec111a71,TPL-SEO-043,crawl_20260923_234236,TPL,"Observed 5 URLs in template 'tpl_model_bikes_3seg' with issue 'cluster_template_weakly_linked_product_page': Observed on 52 URLs across 8 templates. Primary concentration in 'tpl_model_bikes_3seg' (7 pages affected, 13.5% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_model_bikes_3seg.,Updating the template component for tpl_model_bikes_3seg systematically remedies all 5 affected URLs in a single engineering change.,Routine hygiene cleanup: review template weakly linked product page on affected pages.,templates/tpl_model_bikes_3seg.html,"[""tpl_model_bikes_3seg""]",5,"[""https://www.drivio.in/bikes/undefined/undefined"", ""https://www.drivio.in/bikes/hero/splendor-plus/reviews"", ""https://www.drivio.in/electric-vehicles/flyrides/eric"", ""https://www.drivio.in/electric-vehicles/flyrides/eric/reviews"", ""https://www.drivio.in/featured-stories/2026-yamaha-xsr155-price-specs-and-latest-updates""]",Medium,High,M,60.5,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 24.0, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}",status_code == 200
OPP-TPL-SEO-060,8126d9c98c331da8,TPL-SEO-060,crawl_20260923_234236,TPL,"Observed 5 URLs in template 'tpl_listing_ather-energy_2seg' with issue 'cluster_template_template_exact_duplicate_content': Observed on 34 URLs across 15 templates. Primary concentration in 'tpl_listing_ather-energy_2seg' (4 pages affected, 11.8% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_listing_ather-energy_2seg.,Updating the template component for tpl_listing_ather-energy_2seg systematically remedies all 5 affected URLs in a single engineering change.,Routine hygiene cleanup: review template template exact duplicate content on affected pages.,templates/tpl_listing_ather-energy_2seg.html,"[""tpl_listing_ather-energy_2seg""]",5,"[""https://www.drivio.in/Harley-Davidson-bikes"", ""https://www.drivio.in/Triumph-bikes"", ""https://www.drivio.in/harley-davidson-bikes"", ""https://www.drivio.in/triumph-bikes"", ""https://www.drivio.in/electric-vehicles/tvs/tvs-x""]",Medium,High,M,60.5,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 24.0, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}",status_code == 200
OPP-TPL-SEO-070,07e27da71f7d2046,TPL-SEO-070,crawl_20260923_234236,TPL,"Observed 4 URLs in template 'tpl_model_bikes_4seg' with issue 'cluster_entity_conflict_title_h1': Observed on 690 URLs across 1 templates. Primary concentration in 'None' (690 pages affected, 100.0% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_model_bikes_4seg.,Updating the template component for tpl_model_bikes_4seg systematically remedies all 4 affected URLs in a single engineering change.,Routine hygiene cleanup: review entity conflict title h1 on affected pages.,templates/tpl_model_bikes_4seg.html,"[""tpl_model_bikes_4seg""]",4,"[""https://www.drivio.in/bikes/hero/splendor-plus/reviews"", ""https://www.drivio.in/bikes/hero/hf-deluxe/reviews"", ""https://www.drivio.in/bikes/hero/passion-pro/reviews"", ""https://www.drivio.in/bikes/honda/shine/reviews""]",Medium,High,M,60.3,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 23.2, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}","has_selector(""title"") and text_length(""title"") >= 10"
OPP-TPL-SEO-046,37f35b4ed4221a5d,TPL-SEO-046,crawl_20260923_234236,TPL,"Observed 3 URLs in template 'tpl_brand_bikes_2seg' with issue 'cluster_template_missing_h1': Observed on 24 URLs across 3 templates. Primary concentration in 'tpl_brand_bikes_2seg' (8 pages affected, 33.3% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_brand_bikes_2seg.,Updating the template component for tpl_brand_bikes_2seg systematically remedies all 3 affected URLs in a single engineering change.,Routine hygiene cleanup: review template missing h1 on affected pages.,templates/tpl_brand_bikes_2seg.html,"[""tpl_brand_bikes_2seg""]",3,"[""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/electric-vehicles/hero"", ""https://www.drivio.in/scooters/hero""]",Medium,High,M,60.2,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 22.4, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}","selector_count(""h1"") == 1"
OPP-TPL-SEO-069,855fca410248731f,TPL-SEO-069,crawl_20260923_234236,TPL,"Observed 1 URLs in template 'tpl_model_news_2seg' with issue 'cluster_entity_conflict_title_h1': Observed on 690 URLs across 1 templates. Primary concentration in 'None' (690 pages affected, 100.0% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_model_news_2seg.,Updating the template component for tpl_model_news_2seg systematically remedies all 1 affected URLs in a single engineering change.,Routine hygiene cleanup: review entity conflict title h1 on affected pages.,templates/tpl_model_news_2seg.html,"[""tpl_model_news_2seg""]",1,"[""https://www.drivio.in/news/weekly-rewind-honda-cb350-launch-to-spying-of-bajaj-ct150x-and-trial-run-of-athers-new-variant""]",Medium,High,S,60.0,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 20.8, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}","has_selector(""title"") and text_length(""title"") >= 10"
OPP-TPL-SEO-056,9eab4213b998841a,TPL-SEO-056,crawl_20260923_234236,TPL,"Observed 1 URLs in template 'tpl_listing_ather-energy_2seg' with issue 'cluster_template_empty_h1': Observed on 8 URLs across 1 templates. Primary concentration in 'tpl_listing_ather-energy_2seg' (8 pages affected, 100.0% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_listing_ather-energy_2seg.,Updating the template component for tpl_listing_ather-energy_2seg systematically remedies all 1 affected URLs in a single engineering change.,Routine hygiene cleanup: review template empty h1 on affected pages.,templates/tpl_listing_ather-energy_2seg.html,"[""tpl_listing_ather-energy_2seg""]",1,"[""https://www.drivio.in/ather-energy/450-apex""]",Medium,High,S,60.0,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 20.8, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}","selector_count(""h1"") == 1"
OPP-TPL-SEO-061,044d6a56a37e5f27,TPL-SEO-061,crawl_20260923_234236,TPL,"Observed 1 URLs in template 'tpl_brand_scooters_2seg' with issue 'cluster_template_template_missing_h1': Observed on 5 URLs across 1 templates. Primary concentration in 'tpl_brand_scooters_2seg' (5 pages affected, 100.0% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_brand_scooters_2seg.,Updating the template component for tpl_brand_scooters_2seg systematically remedies all 1 affected URLs in a single engineering change.,Routine hygiene cleanup: review template template missing h1 on affected pages.,templates/tpl_brand_scooters_2seg.html,"[""tpl_brand_scooters_2seg""]",1,"[""https://www.drivio.in/scooters/hero""]",Medium,High,S,60.0,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 20.8, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}","selector_count(""h1"") == 1"
OPP-TPL-SEO-063,8c60f390a299fb4b,TPL-SEO-063,crawl_20260923_234236,TPL,"Observed 1 URLs in template 'tpl_listing_ather-energy_2seg' with issue 'cluster_template_template_empty_h1': Observed on 5 URLs across 1 templates. Primary concentration in 'tpl_listing_ather-energy_2seg' (5 pages affected, 100.0% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_listing_ather-energy_2seg.,Updating the template component for tpl_listing_ather-energy_2seg systematically remedies all 1 affected URLs in a single engineering change.,Routine hygiene cleanup: review template template empty h1 on affected pages.,templates/tpl_listing_ather-energy_2seg.html,"[""tpl_listing_ather-energy_2seg""]",1,"[""https://www.drivio.in/ather-energy/450-apex""]",Medium,High,S,60.0,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 20.8, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}","selector_count(""h1"") == 1"
OPP-TPL-SEO-067,c7e1d2d3a520feda,TPL-SEO-067,crawl_20260923_234236,TPL,"Observed 1 URLs in template 'tpl_model_reviews_2seg' with issue 'cluster_template_template_weakly_linked_product_page': Observed on 4 URLs across 1 templates. Primary concentration in 'tpl_model_reviews_2seg' (4 pages affected, 100.0% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_model_reviews_2seg.,Updating the template component for tpl_model_reviews_2seg systematically remedies all 1 affected URLs in a single engineering change.,Routine hygiene cleanup: review template template weakly linked product page on affected pages.,templates/tpl_model_reviews_2seg.html,"[""tpl_model_reviews_2seg""]",1,"[""https://www.drivio.in/reviews/bajaj-pulsar-n250-review-price-mileage-specs-and-2026-verdict""]",Medium,High,S,60.0,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 20.8, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}",status_code == 200
OPP-TPL-SEO-079,462072ee82930743,TPL-SEO-079,crawl_20260923_234236,TPL,"Observed 1 URLs in template 'tpl_brand_scooters_2seg' with issue 'cluster_template_template_template_missing_h1': Observed on 2 URLs across 1 templates. Primary concentration in 'tpl_brand_scooters_2seg' (2 pages affected, 100.0% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_brand_scooters_2seg.,Updating the template component for tpl_brand_scooters_2seg systematically remedies all 1 affected URLs in a single engineering change.,Routine hygiene cleanup: review template template template missing h1 on affected pages.,templates/tpl_brand_scooters_2seg.html,"[""tpl_brand_scooters_2seg""]",1,"[""https://www.drivio.in/scooters/hero""]",Medium,High,S,60.0,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 20.8, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}","selector_count(""h1"") == 1"
OPP-TPL-SEO-081,31f3a790dab3cbc2,TPL-SEO-081,crawl_20260923_234236,TPL,"Observed 1 URLs in template 'tpl_listing_ather-energy_2seg' with issue 'cluster_template_template_template_empty_h1': Observed on 2 URLs across 1 templates. Primary concentration in 'tpl_listing_ather-energy_2seg' (2 pages affected, 100.0% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_listing_ather-energy_2seg.,Updating the template component for tpl_listing_ather-energy_2seg systematically remedies all 1 affected URLs in a single engineering change.,Routine hygiene cleanup: review template template template empty h1 on affected pages.,templates/tpl_listing_ather-energy_2seg.html,"[""tpl_listing_ather-energy_2seg""]",1,"[""https://www.drivio.in/ather-energy/450-apex""]",Medium,High,S,60.0,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 20.8, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}","selector_count(""h1"") == 1"
OPP-TPL-SEO-085,5d3e129ec6e1c4ad,TPL-SEO-085,crawl_20260923_234236,TPL,"Observed 1 URLs in template 'tpl_listing_ather-energy_2seg' with issue 'cluster_template_template_template_exact_duplicate_content': Observed on 1 URLs across 1 templates. Primary concentration in 'tpl_listing_ather-energy_2seg' (1 pages affected, 100.0% of total occurrences)..",Template-level omission or formatting defect in component rendering tpl_listing_ather-energy_2seg.,Updating the template component for tpl_listing_ather-energy_2seg systematically remedies all 1 affected URLs in a single engineering change.,Routine hygiene cleanup: review template template template exact duplicate content on affected pages.,templates/tpl_listing_ather-energy_2seg.html,"[""tpl_listing_ather-energy_2seg""]",1,"[""https://www.drivio.in/ather-energy/450-apex""]",Medium,High,S,60.0,"{""visibility"": 70.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 20.8, ""technical_severity"": 75.0, ""ctr_headroom"": 50.0, ""link_gap"": 40.0}",status_code == 200
