opportunity_id,fingerprint,display_id,run_id,type,observation,diagnosis,hypothesis,action,implementation_location,affected_templates_json,affected_urls_count,sample_urls_json,opportunity_tier,confidence_tier,effort,priority_score,priority_factors_json,verification_spec
OPP-GEO-SEO-012,3f6c4ff82edd6e89,GEO-SEO-012,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/5-things-you-should-definitely-know-about-the-ktm-rc-200 is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/5-things-you-should-definitely-know-about-the-ktm-rc-200,[],1,"[""https://www.drivio.in/featured-stories/5-things-you-should-definitely-know-about-the-ktm-rc-200""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/5-things-you-should-definitely-know-about-the-ktm-rc-200') >= 60
OPP-GEO-SEO-013,8d26672014a9e4f1,GEO-SEO-013,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/5-very-important-things-about-the-upcoming-ktm-390-adventure is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/5-very-important-things-about-the-upcoming-ktm-390-adventure,[],1,"[""https://www.drivio.in/featured-stories/5-very-important-things-about-the-upcoming-ktm-390-adventure""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/5-very-important-things-about-the-upcoming-ktm-390-adventure') >= 60
OPP-GEO-SEO-014,67cd8ca1a1c9682f,GEO-SEO-014,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/5-vital-tips-for-bike-riding-at-night is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/5-vital-tips-for-bike-riding-at-night,[],1,"[""https://www.drivio.in/featured-stories/5-vital-tips-for-bike-riding-at-night""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/5-vital-tips-for-bike-riding-at-night') >= 60
OPP-GEO-SEO-015,ab3fe51be714a079,GEO-SEO-015,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/60-70km-daily-commute-we-help-you-choose-between-an-e-scooter-and-a-petrol-one is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/60-70km-daily-commute-we-help-you-choose-between-an-e-scooter-and-a-petrol-one,[],1,"[""https://www.drivio.in/featured-stories/60-70km-daily-commute-we-help-you-choose-between-an-e-scooter-and-a-petrol-one""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/60-70km-daily-commute-we-help-you-choose-between-an-e-scooter-and-a-petrol-one') >= 60
OPP-GEO-SEO-016,b949d68e5bc7ee25,GEO-SEO-016,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/7-tips-that-will-help-you-get-more-comfortable-on-a-sportbike is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/7-tips-that-will-help-you-get-more-comfortable-on-a-sportbike,[],1,"[""https://www.drivio.in/featured-stories/7-tips-that-will-help-you-get-more-comfortable-on-a-sportbike""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/7-tips-that-will-help-you-get-more-comfortable-on-a-sportbike') >= 60
OPP-GEO-SEO-017,2e601f9eb9a0aaa8,GEO-SEO-017,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/8-adventure-tourers-you-can-buy-under-rs-3-lakh is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/8-adventure-tourers-you-can-buy-under-rs-3-lakh,[],1,"[""https://www.drivio.in/featured-stories/8-adventure-tourers-you-can-buy-under-rs-3-lakh""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/8-adventure-tourers-you-can-buy-under-rs-3-lakh') >= 60
OPP-GEO-SEO-018,88b533e26e5f949f,GEO-SEO-018,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/accessorize-and-upgrade-12-must-have-add-ons-for-the-royal-enfield-meteor-350 is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/accessorize-and-upgrade-12-must-have-add-ons-for-the-royal-enfield-meteor-350,[],1,"[""https://www.drivio.in/featured-stories/accessorize-and-upgrade-12-must-have-add-ons-for-the-royal-enfield-meteor-350""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/accessorize-and-upgrade-12-must-have-add-ons-for-the-royal-enfield-meteor-350') >= 60
OPP-GEO-SEO-019,87e38ff3affce074,GEO-SEO-019,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/80-of-the-2-wheeler-market-will-be-electric-by-2030 is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/80-of-the-2-wheeler-market-will-be-electric-by-2030,[],1,"[""https://www.drivio.in/featured-stories/80-of-the-2-wheeler-market-will-be-electric-by-2030""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/80-of-the-2-wheeler-market-will-be-electric-by-2030') >= 60
OPP-GEO-SEO-020,758a7e8a38804a2d,GEO-SEO-020,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/aprilia-rs-457-everything-you-need-to-know-about-it is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/aprilia-rs-457-everything-you-need-to-know-about-it,[],1,"[""https://www.drivio.in/featured-stories/aprilia-rs-457-everything-you-need-to-know-about-it""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/aprilia-rs-457-everything-you-need-to-know-about-it') >= 60
OPP-GEO-SEO-021,20bf3805ef794b47,GEO-SEO-021,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/ather-450x-review-sporty-feature-packed-and-a-lot-of-fun is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/ather-450x-review-sporty-feature-packed-and-a-lot-of-fun,[],1,"[""https://www.drivio.in/featured-stories/ather-450x-review-sporty-feature-packed-and-a-lot-of-fun""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/ather-450x-review-sporty-feature-packed-and-a-lot-of-fun') >= 60
OPP-GEO-SEO-022,aeb5b35225401556,GEO-SEO-022,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/ather-energy-ups-its-service-game-with-new-expresscare-facilities is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/ather-energy-ups-its-service-game-with-new-expresscare-facilities,[],1,"[""https://www.drivio.in/featured-stories/ather-energy-ups-its-service-game-with-new-expresscare-facilities""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/ather-energy-ups-its-service-game-with-new-expresscare-facilities') >= 60
OPP-GEO-SEO-023,1c0ad4f109a25eca,GEO-SEO-023,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/ather-rizta-to-debut-on-april-6-check-how-to-book-the-family-electric-scooter is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/ather-rizta-to-debut-on-april-6-check-how-to-book-the-family-electric-scooter,[],1,"[""https://www.drivio.in/featured-stories/ather-rizta-to-debut-on-april-6-check-how-to-book-the-family-electric-scooter""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/ather-rizta-to-debut-on-april-6-check-how-to-book-the-family-electric-scooter') >= 60
OPP-GEO-SEO-024,6306a2bfabea34bc,GEO-SEO-024,crawl_20260923_234236,GEO,GEO readiness score for https://www.drivio.in/featured-stories/ather-rizta-5-things-for-you-to-know is 25.0/100. Gaps: entity naming/disambiguation and citation-ready fact density.,"Page lacks the structured entity signals and factual density required for confident citation by generative AI engines (SGE, Perplexity, Bing Copilot).","Adding entity disambiguation markup, factual summaries, and authoritative citations increases probability of AI citation and generative-search visibility.","Add entity-clear product name in <title>/<h1>, structured specification summary, and authoritative source references. Gaps: entity naming/disambiguation and citation-ready fact density.",Page head + main content on https://www.drivio.in/featured-stories/ather-rizta-5-things-for-you-to-know,[],1,"[""https://www.drivio.in/featured-stories/ather-rizta-5-things-for-you-to-know""]",Medium,Medium,S,53.2,"{""visibility"": 55.0, ""gap"": 80.0, ""page_importance"": 70.0, ""template_scope"": 25.0, ""technical_severity"": 25.0, ""ctr_headroom"": 55.0, ""link_gap"": 35.0}",entity_clarity_score('https://www.drivio.in/featured-stories/ather-rizta-5-things-for-you-to-know') >= 60
