id,crawl_id,issue_key,prompt_summary,response_raw,latency_ms,decision_category,decision_severity,decision_action,confidence,created_at
476,crawl_20260923_234236,url:long_url:tpl_city_featured-stories_2seg,Issue: long_url on tpl_city_featured-stories_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.1586, ""action"": {""act_probability"": 1.0}, ""choice"": ""internal_linking"", ""probabilities"": {""metadata"": 0.1048, ""technical"": 0.1551, ""content"": 0.1065, ""internal_linking"": 0.4082, ""structured_data"": 0.0315, ""images"": 0.0338, ""indexability"": 0.0551, ""performance"": 0.105}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2104, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0569, ""high"": 0.4135, ""medium"": 0.4467, ""low"": 0.0828}}, ""action"": {""type"": ""choice"", ""confidence"": 0.4979, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.649, ""fix_metadata"": 0.0191, ""fix_content"": 0.0227, ""fix_internal_links"": 0.032, ""fix_schema"": 0.0124, ""fix_images"": 0.0098, ""fix_performance"": 0.0104, ""investigate"": 0.2445}}}, ""usage"": {""input_tokens"": 510, ""output_tokens"": 0}}",53.76,internal_linking,medium,fix_template,0.159,2026-09-23 18:25:00
477,crawl_20260923_234236,metadata:long_title_truncated:tpl_city_news_2seg,Issue: long_title_truncated on tpl_city_news_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.1705, ""action"": {""act_probability"": 1.0}, ""choice"": ""metadata"", ""probabilities"": {""metadata"": 0.4191, ""technical"": 0.1828, ""content"": 0.0845, ""internal_linking"": 0.0936, ""structured_data"": 0.0356, ""images"": 0.0316, ""indexability"": 0.0652, ""performance"": 0.0877}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.1593, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0548, ""high"": 0.3664, ""medium"": 0.4373, ""low"": 0.1415}}, ""action"": {""type"": ""choice"", ""confidence"": 0.5387, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.6591, ""fix_metadata"": 0.0132, ""fix_content"": 0.029, ""fix_internal_links"": 0.02, ""fix_schema"": 0.0083, ""fix_images"": 0.0055, ""fix_performance"": 0.0054, ""investigate"": 0.2596}}}, ""usage"": {""input_tokens"": 513, ""output_tokens"": 0}}",54.82,metadata,medium,fix_template,0.171,2026-09-23 18:25:00
478,crawl_20260923_234236,internal_linking:empty_anchor_text:tpl_model_news_2seg,Issue: empty_anchor_text on tpl_model_news_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.5781, ""action"": {""act_probability"": 1.0}, ""choice"": ""internal_linking"", ""probabilities"": {""metadata"": 0.0208, ""technical"": 0.1357, ""content"": 0.0257, ""internal_linking"": 0.7648, ""structured_data"": 0.009, ""images"": 0.02, ""indexability"": 0.0112, ""performance"": 0.0127}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.1692, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0414, ""high"": 0.1876, ""medium"": 0.4903, ""low"": 0.2807}}, ""action"": {""type"": ""choice"", ""confidence"": 0.4411, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.4371, ""fix_metadata"": 0.0102, ""fix_content"": 0.0152, ""fix_internal_links"": 0.0715, ""fix_schema"": 0.0075, ""fix_images"": 0.021, ""fix_performance"": 0.0038, ""investigate"": 0.4337}}}, ""usage"": {""input_tokens"": 495, ""output_tokens"": 0}}",52.01,internal_linking,medium,fix_template,0.578,2026-09-23 18:25:00
479,crawl_20260923_234236,images:missing_image_alt:tpl_model_news_2seg,Issue: missing_image_alt on tpl_model_news_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9758, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0006, ""technical"": 0.0034, ""content"": 0.0005, ""internal_linking"": 0.0008, ""structured_data"": 0.0003, ""images"": 0.9933, ""indexability"": 0.0003, ""performance"": 0.0006}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2225, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.055, ""high"": 0.1407, ""medium"": 0.5891, ""low"": 0.2152}}, ""action"": {""type"": ""choice"", ""confidence"": 0.4401, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.4036, ""fix_metadata"": 0.0074, ""fix_content"": 0.0087, ""fix_internal_links"": 0.01, ""fix_schema"": 0.0056, ""fix_images"": 0.4313, ""fix_performance"": 0.003, ""investigate"": 0.1305}}}, ""usage"": {""input_tokens"": 489, ""output_tokens"": 0}}",51.66,images,medium,fix_images,0.976,2026-09-23 18:25:00
480,crawl_20260923_234236,images:missing_image_dimensions:tpl_model_news_2seg,Issue: missing_image_dimensions on tpl_model_news_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9092, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0033, ""technical"": 0.0145, ""content"": 0.0027, ""internal_linking"": 0.0042, ""structured_data"": 0.0018, ""images"": 0.9689, ""indexability"": 0.0016, ""performance"": 0.003}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2784, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0385, ""high"": 0.1137, ""medium"": 0.6256, ""low"": 0.2221}}, ""action"": {""type"": ""choice"", ""confidence"": 0.6898, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.079, ""fix_metadata"": 0.0047, ""fix_content"": 0.0039, ""fix_internal_links"": 0.0058, ""fix_schema"": 0.0031, ""fix_images"": 0.831, ""fix_performance"": 0.0011, ""investigate"": 0.0713}}}, ""usage"": {""input_tokens"": 507, ""output_tokens"": 0}}",51.44,images,medium,fix_images,0.909,2026-09-23 18:25:01
481,crawl_20260923_234236,internal_linking:empty_anchor_text:tpl_comparison_featured-stories_2seg,Issue: empty_anchor_text on tpl_comparison_featured-stories_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.6396, ""action"": {""act_probability"": 1.0}, ""choice"": ""internal_linking"", ""probabilities"": {""metadata"": 0.0176, ""technical"": 0.0775, ""content"": 0.0365, ""internal_linking"": 0.8224, ""structured_data"": 0.0061, ""images"": 0.0226, ""indexability"": 0.0072, ""performance"": 0.01}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.1728, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0402, ""high"": 0.2532, ""medium"": 0.503, ""low"": 0.2036}}, ""action"": {""type"": ""choice"", ""confidence"": 0.4371, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.4798, ""fix_metadata"": 0.0107, ""fix_content"": 0.0213, ""fix_internal_links"": 0.0695, ""fix_schema"": 0.0072, ""fix_images"": 0.0198, ""fix_performance"": 0.004, ""investigate"": 0.3878}}}, ""usage"": {""input_tokens"": 507, ""output_tokens"": 0}}",50.52,internal_linking,medium,fix_template,0.64,2026-09-23 18:25:01
482,crawl_20260923_234236,images:missing_image_alt:tpl_comparison_featured-stories_2seg,Issue: missing_image_alt on tpl_comparison_featured-stories_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9541, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0024, ""technical"": 0.0046, ""content"": 0.0021, ""internal_linking"": 0.0017, ""structured_data"": 0.0006, ""images"": 0.9865, ""indexability"": 0.0006, ""performance"": 0.0015}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.1805, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0521, ""high"": 0.2131, ""medium"": 0.5388, ""low"": 0.196}}, ""action"": {""type"": ""choice"", ""confidence"": 0.5393, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.6112, ""fix_metadata"": 0.0042, ""fix_content"": 0.0073, ""fix_internal_links"": 0.0062, ""fix_schema"": 0.0039, ""fix_images"": 0.3043, ""fix_performance"": 0.002, ""investigate"": 0.0608}}}, ""usage"": {""input_tokens"": 501, ""output_tokens"": 0}}",51.31,images,medium,fix_template,0.954,2026-09-23 18:25:01
483,crawl_20260923_234236,images:missing_image_dimensions:tpl_comparison_featured-stories_2seg,Issue: missing_image_dimensions on tpl_comparison_featured-stories_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.8068, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.016, ""technical"": 0.021, ""content"": 0.0129, ""internal_linking"": 0.0107, ""structured_data"": 0.0034, ""images"": 0.9246, ""indexability"": 0.0034, ""performance"": 0.008}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2656, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0406, ""high"": 0.1238, ""medium"": 0.6179, ""low"": 0.2176}}, ""action"": {""type"": ""choice"", ""confidence"": 0.6919, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.1029, ""fix_metadata"": 0.004, ""fix_content"": 0.0066, ""fix_internal_links"": 0.0054, ""fix_schema"": 0.0026, ""fix_images"": 0.8297, ""fix_performance"": 0.0012, ""investigate"": 0.0475}}}, ""usage"": {""input_tokens"": 519, ""output_tokens"": 0}}",54.44,images,medium,fix_images,0.807,2026-09-23 18:25:01
484,crawl_20260923_234236,duplicates:duplicate_meta_description:tpl_comparison_featured-stories_2seg,Issue: duplicate_meta_description on tpl_comparison_featured-stories_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9827, ""action"": {""act_probability"": 1.0}, ""choice"": ""metadata"", ""probabilities"": {""metadata"": 0.9957, ""technical"": 0.0013, ""content"": 0.0007, ""internal_linking"": 0.0005, ""structured_data"": 0.0004, ""images"": 0.0005, ""indexability"": 0.0004, ""performance"": 0.0006}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.224, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0501, ""high"": 0.1827, ""medium"": 0.5923, ""low"": 0.1749}}, ""action"": {""type"": ""choice"", ""confidence"": 0.7387, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_metadata"", ""probabilities"": {""fix_template"": 0.0852, ""fix_metadata"": 0.8589, ""fix_content"": 0.0045, ""fix_internal_links"": 0.0023, ""fix_schema"": 0.0016, ""fix_images"": 0.0011, ""fix_performance"": 0.0009, ""investigate"": 0.0455}}}, ""usage"": {""input_tokens"": 501, ""output_tokens"": 0}}",51.4,metadata,medium,fix_metadata,0.983,2026-09-23 18:25:01
485,crawl_20260923_234236,metadata:long_meta_description:tpl_model_electric-vehicles_3seg,Issue: long_meta_description on tpl_model_electric-vehicles_3seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.8808, ""action"": {""act_probability"": 1.0}, ""choice"": ""metadata"", ""probabilities"": {""metadata"": 0.9576, ""technical"": 0.0175, ""content"": 0.0052, ""internal_linking"": 0.0043, ""structured_data"": 0.0031, ""images"": 0.0022, ""indexability"": 0.0044, ""performance"": 0.0058}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2229, ""action"": {""act_probability"": 1.0}, ""choice"": ""high"", ""probabilities"": {""critical"": 0.059, ""high"": 0.4671, ""medium"": 0.4025, ""low"": 0.0714}}, ""action"": {""type"": ""choice"", ""confidence"": 0.6853, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_metadata"", ""probabilities"": {""fix_template"": 0.0561, ""fix_metadata"": 0.8273, ""fix_content"": 0.0072, ""fix_internal_links"": 0.0051, ""fix_schema"": 0.0036, ""fix_images"": 0.0024, ""fix_performance"": 0.0022, ""investigate"": 0.096}}}, ""usage"": {""input_tokens"": 504, ""output_tokens"": 0}}",51.0,metadata,high,fix_metadata,0.881,2026-09-23 18:25:01
486,crawl_20260923_234236,canonical:canonical_mismatch:tpl_city_featured-stories_2seg,Issue: canonical_mismatch on tpl_city_featured-stories_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.1604, ""action"": {""act_probability"": 1.0}, ""choice"": ""content"", ""probabilities"": {""metadata"": 0.1185, ""technical"": 0.2516, ""content"": 0.2591, ""internal_linking"": 0.2344, ""structured_data"": 0.0199, ""images"": 0.034, ""indexability"": 0.0425, ""performance"": 0.0401}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.1628, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0685, ""high"": 0.4094, ""medium"": 0.4096, ""low"": 0.1125}}, ""action"": {""type"": ""choice"", ""confidence"": 0.8865, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.9585, ""fix_metadata"": 0.0031, ""fix_content"": 0.0067, ""fix_internal_links"": 0.0064, ""fix_schema"": 0.0022, ""fix_images"": 0.0016, ""fix_performance"": 0.0013, ""investigate"": 0.0202}}}, ""usage"": {""input_tokens"": 621, ""output_tokens"": 0}}",100.34,content,medium,fix_template,0.16,2026-09-23 18:25:01
487,crawl_20260923_234236,url:long_url:tpl_comparison_reviews_2seg,Issue: long_url on tpl_comparison_reviews_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.1727, ""action"": {""act_probability"": 1.0}, ""choice"": ""internal_linking"", ""probabilities"": {""metadata"": 0.072, ""technical"": 0.2807, ""content"": 0.0538, ""internal_linking"": 0.3156, ""structured_data"": 0.0332, ""images"": 0.0183, ""indexability"": 0.0598, ""performance"": 0.1666}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2398, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0524, ""high"": 0.3441, ""medium"": 0.528, ""low"": 0.0755}}, ""action"": {""type"": ""choice"", ""confidence"": 0.3965, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.5163, ""fix_metadata"": 0.027, ""fix_content"": 0.0284, ""fix_internal_links"": 0.0575, ""fix_schema"": 0.0183, ""fix_images"": 0.0115, ""fix_performance"": 0.0143, ""investigate"": 0.3267}}}, ""usage"": {""input_tokens"": 501, ""output_tokens"": 0}}",50.82,internal_linking,medium,fix_template,0.173,2026-09-23 18:25:01
488,crawl_20260923_234236,metadata:long_meta_description:tpl_city_featured-stories_2seg,Issue: long_meta_description on tpl_city_featured-stories_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.937, ""action"": {""act_probability"": 1.0}, ""choice"": ""metadata"", ""probabilities"": {""metadata"": 0.9806, ""technical"": 0.0059, ""content"": 0.0025, ""internal_linking"": 0.0022, ""structured_data"": 0.0016, ""images"": 0.0013, ""indexability"": 0.0025, ""performance"": 0.0033}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.217, ""action"": {""act_probability"": 1.0}, ""choice"": ""high"", ""probabilities"": {""critical"": 0.0595, ""high"": 0.4501, ""medium"": 0.416, ""low"": 0.0744}}, ""action"": {""type"": ""choice"", ""confidence"": 0.471, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_metadata"", ""probabilities"": {""fix_template"": 0.2939, ""fix_metadata"": 0.5564, ""fix_content"": 0.0127, ""fix_internal_links"": 0.0074, ""fix_schema"": 0.0056, ""fix_images"": 0.0042, ""fix_performance"": 0.0034, ""investigate"": 0.1164}}}, ""usage"": {""input_tokens"": 507, ""output_tokens"": 0}}",50.56,metadata,high,fix_metadata,0.937,2026-09-23 18:25:01
489,crawl_20260923_234236,duplicates:duplicate_meta_description:tpl_model_news_2seg,Issue: duplicate_meta_description on tpl_model_news_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9735, ""action"": {""act_probability"": 1.0}, ""choice"": ""metadata"", ""probabilities"": {""metadata"": 0.9929, ""technical"": 0.0026, ""content"": 0.0007, ""internal_linking"": 0.0007, ""structured_data"": 0.0007, ""images"": 0.0004, ""indexability"": 0.0009, ""performance"": 0.0011}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.1739, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0569, ""high"": 0.2251, ""medium"": 0.5341, ""low"": 0.1839}}, ""action"": {""type"": ""choice"", ""confidence"": 0.7832, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_metadata"", ""probabilities"": {""fix_template"": 0.0496, ""fix_metadata"": 0.892, ""fix_content"": 0.0024, ""fix_internal_links"": 0.0019, ""fix_schema"": 0.0016, ""fix_images"": 0.0009, ""fix_performance"": 0.0008, ""investigate"": 0.0507}}}, ""usage"": {""input_tokens"": 489, ""output_tokens"": 0}}",51.82,metadata,medium,fix_metadata,0.974,2026-09-23 18:25:01
490,crawl_20260923_234236,metadata:long_meta_description:tpl_comparison_reviews_2seg,Issue: long_meta_description on tpl_comparison_reviews_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9378, ""action"": {""act_probability"": 1.0}, ""choice"": ""metadata"", ""probabilities"": {""metadata"": 0.9804, ""technical"": 0.0081, ""content"": 0.002, ""internal_linking"": 0.0018, ""structured_data"": 0.0012, ""images"": 0.0009, ""indexability"": 0.002, ""performance"": 0.0036}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2315, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0494, ""high"": 0.4099, ""medium"": 0.4652, ""low"": 0.0756}}, ""action"": {""type"": ""choice"", ""confidence"": 0.7168, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_metadata"", ""probabilities"": {""fix_template"": 0.0466, ""fix_metadata"": 0.8595, ""fix_content"": 0.0083, ""fix_internal_links"": 0.0059, ""fix_schema"": 0.0044, ""fix_images"": 0.0034, ""fix_performance"": 0.0033, ""investigate"": 0.0687}}}, ""usage"": {""input_tokens"": 498, ""output_tokens"": 0}}",51.31,metadata,medium,fix_metadata,0.938,2026-09-23 18:25:01
491,crawl_20260923_234236,url:long_url:tpl_comparison_featured-stories_2seg,Issue: long_url on tpl_comparison_featured-stories_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.1396, ""action"": {""act_probability"": 1.0}, ""choice"": ""internal_linking"", ""probabilities"": {""metadata"": 0.0927, ""technical"": 0.2279, ""content"": 0.0829, ""internal_linking"": 0.3325, ""structured_data"": 0.0325, ""images"": 0.0294, ""indexability"": 0.0578, ""performance"": 0.1442}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2359, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0503, ""high"": 0.3095, ""medium"": 0.5499, ""low"": 0.0903}}, ""action"": {""type"": ""choice"", ""confidence"": 0.4033, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.4785, ""fix_metadata"": 0.0255, ""fix_content"": 0.0335, ""fix_internal_links"": 0.0464, ""fix_schema"": 0.015, ""fix_images"": 0.0111, ""fix_performance"": 0.0134, ""investigate"": 0.3767}}}, ""usage"": {""input_tokens"": 510, ""output_tokens"": 0}}",54.28,internal_linking,medium,fix_template,0.14,2026-09-23 18:25:01
492,crawl_20260923_234236,duplicates:duplicate_meta_description:tpl_brand_news_2seg,Issue: duplicate_meta_description on tpl_brand_news_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9812, ""action"": {""act_probability"": 1.0}, ""choice"": ""metadata"", ""probabilities"": {""metadata"": 0.9952, ""technical"": 0.0014, ""content"": 0.0006, ""internal_linking"": 0.0006, ""structured_data"": 0.0005, ""images"": 0.0004, ""indexability"": 0.0006, ""performance"": 0.0008}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.1897, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0542, ""high"": 0.294, ""medium"": 0.5212, ""low"": 0.1306}}, ""action"": {""type"": ""choice"", ""confidence"": 0.8553, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_metadata"", ""probabilities"": {""fix_template"": 0.0305, ""fix_metadata"": 0.9368, ""fix_content"": 0.002, ""fix_internal_links"": 0.001, ""fix_schema"": 0.001, ""fix_images"": 0.0005, ""fix_performance"": 0.0005, ""investigate"": 0.0277}}}, ""usage"": {""input_tokens"": 489, ""output_tokens"": 0}}",51.3,metadata,medium,fix_metadata,0.981,2026-09-23 18:25:01
493,crawl_20260923_234236,internal_linking:empty_anchor_text:tpl_comparison_news_2seg,Issue: empty_anchor_text on tpl_comparison_news_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.6435, ""action"": {""act_probability"": 1.0}, ""choice"": ""internal_linking"", ""probabilities"": {""metadata"": 0.02, ""technical"": 0.1031, ""content"": 0.0206, ""internal_linking"": 0.8162, ""structured_data"": 0.0067, ""images"": 0.0141, ""indexability"": 0.0082, ""performance"": 0.0111}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.172, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0399, ""high"": 0.2362, ""medium"": 0.5038, ""low"": 0.2202}}, ""action"": {""type"": ""choice"", ""confidence"": 0.4203, ""action"": {""act_probability"": 1.0}, ""choice"": ""investigate"", ""probabilities"": {""fix_template"": 0.4179, ""fix_metadata"": 0.0125, ""fix_content"": 0.0214, ""fix_internal_links"": 0.0726, ""fix_schema"": 0.0086, ""fix_images"": 0.0227, ""fix_performance"": 0.0047, ""investigate"": 0.4396}}}, ""usage"": {""input_tokens"": 495, ""output_tokens"": 0}}",51.17,internal_linking,medium,investigate,0.643,2026-09-23 18:25:01
494,crawl_20260923_234236,images:missing_image_alt:tpl_comparison_news_2seg,Issue: missing_image_alt on tpl_comparison_news_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9659, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0011, ""technical"": 0.0045, ""content"": 0.0009, ""internal_linking"": 0.0012, ""structured_data"": 0.0004, ""images"": 0.9902, ""indexability"": 0.0004, ""performance"": 0.0011}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2072, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.051, ""high"": 0.1944, ""medium"": 0.573, ""low"": 0.1815}}, ""action"": {""type"": ""choice"", ""confidence"": 0.4745, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.4033, ""fix_metadata"": 0.0062, ""fix_content"": 0.008, ""fix_internal_links"": 0.008, ""fix_schema"": 0.005, ""fix_images"": 0.4733, ""fix_performance"": 0.0026, ""investigate"": 0.0936}}}, ""usage"": {""input_tokens"": 489, ""output_tokens"": 0}}",50.67,images,medium,fix_images,0.966,2026-09-23 18:25:01
495,crawl_20260923_234236,images:missing_image_dimensions:tpl_comparison_news_2seg,Issue: missing_image_dimensions on tpl_comparison_news_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.8185, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0083, ""technical"": 0.0279, ""content"": 0.0082, ""internal_linking"": 0.0107, ""structured_data"": 0.0035, ""images"": 0.9291, ""indexability"": 0.0038, ""performance"": 0.0086}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2536, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0392, ""high"": 0.1511, ""medium"": 0.6109, ""low"": 0.1987}}, ""action"": {""type"": ""choice"", ""confidence"": 0.6899, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.0733, ""fix_metadata"": 0.0054, ""fix_content"": 0.0054, ""fix_internal_links"": 0.0067, ""fix_schema"": 0.0033, ""fix_images"": 0.8353, ""fix_performance"": 0.0015, ""investigate"": 0.069}}}, ""usage"": {""input_tokens"": 507, ""output_tokens"": 0}}",50.32,images,medium,fix_images,0.819,2026-09-23 18:25:01
496,crawl_20260923_234236,metadata:long_meta_description:tpl_listing_reviews_2seg,Issue: long_meta_description on tpl_listing_reviews_2seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.961, ""action"": {""act_probability"": 1.0}, ""choice"": ""metadata"", ""probabilities"": {""metadata"": 0.9888, ""technical"": 0.004, ""content"": 0.0011, ""internal_linking"": 0.0012, ""structured_data"": 0.0008, ""images"": 0.0006, ""indexability"": 0.0014, ""performance"": 0.0021}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2059, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0598, ""high"": 0.3964, ""medium"": 0.4597, ""low"": 0.0841}}, ""action"": {""type"": ""choice"", ""confidence"": 0.8738, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_metadata"", ""probabilities"": {""fix_template"": 0.0194, ""fix_metadata"": 0.9506, ""fix_content"": 0.0029, ""fix_internal_links"": 0.0021, ""fix_schema"": 0.0017, ""fix_images"": 0.0013, ""fix_performance"": 0.0012, ""investigate"": 0.0208}}}, ""usage"": {""input_tokens"": 498, ""output_tokens"": 0}}",51.11,metadata,medium,fix_metadata,0.961,2026-09-23 18:25:01
