url,page_type,template,target_query,current_position,impressions,clicks,ctr,position_bracket,technical_status,content_status,internal_link_status,structured_data_status,performance_status,serp_coverage,aeo_status,geo_status,competitor_gap,primary_gap_type,priority,priority_score,evidence,recommended_actions,internal_link_suggestions,content_sections_to_add,schema_actions,aeo_actions,geo_actions
https://drivio.in/news/ather-apex-450-goes-even-faster-new-model-unveiled-at-rs-189-lakh,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Slow,Identified 5 competitive content and SERP feature opportunities.,Low,Moderate,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 11.8% (15 sections missing) | Inbound Internal Links: 2 (Depth -1) | AEO Readiness: Low, GEO Readiness: Moderate","['Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Ather Apex 450 Goes Even Faster: New Model Unveiled at Rs 1.89 Lakh'""]","[{'target_url': 'https://drivio.in/news/ather-apex-450-goes-even-faster-new-model-unveiled-at-rs-189-lakh', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Ather Apex 450 Goes Even Faster: New Model Unveiled at Rs 1.89 Lakh', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 85.0}]","['Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://drivio.in/news/bajaj-pulsar-125-launched-at-92-990-in-india-new-tech-price-specs-and-verdict,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Slow,Identified 5 competitive content and SERP feature opportunities.,Low,Moderate,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 17.6% (14 sections missing) | Inbound Internal Links: 2 (Depth 3) | AEO Readiness: Low, GEO Readiness: Moderate","['Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Bajaj Pulsar 125 Launched at ₹92,990 in India: New Tech, Price, Specs and Verdict'""]","[{'target_url': 'https://drivio.in/news/bajaj-pulsar-125-launched-at-92-990-in-india-new-tech-price-specs-and-verdict', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Bajaj Pulsar 125 Launched at ₹92,990 in India: New Tech, Price, Specs and Verdict', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 75.0}]","['Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bikes/bmw/c-400-gt,model,tpl_model_bikes_3seg,,,,,,Ranking data unavailable,Healthy,Critical Content Gaps,Weakly Linked,Basic WebPage,Fast,Identified 5 competitive content and SERP feature opportunities.,Low,Moderate,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Content Gaps & Weak Internal Links,P0,95.0,"Content Coverage: 5.9% (16 sections missing) | Inbound Internal Links: 2 (Depth 3) | AEO Readiness: Low, GEO Readiness: Moderate","['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/bikes/bmw' with anchor 'Bmw C 400 Gt'"", ""Add internal link from 'https://www.drivio.in/bikes' with anchor 'C 400 Gt'""]","[{'target_url': 'https://www.drivio.in/bikes/bmw/c-400-gt', 'target_page_type': 'model', 'target_template': 'tpl_model_bikes_3seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/bikes/bmw', 'recommended_anchor_text': 'Bmw C 400 Gt', 'reason': 'Brand hub missing direct link to model page', 'priority': 'P1', 'opportunity_score': 75.0}, {'target_url': 'https://www.drivio.in/bikes/bmw/c-400-gt', 'target_page_type': 'model', 'target_template': 'tpl_model_bikes_3seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/bikes', 'recommended_anchor_text': 'C 400 Gt', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 75.0}]","['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://drivio.in/news/confirmed-bike-and-scooter-launches-in-july-2025-full-list-of-new-models-prices-and-features,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Fast,Identified 5 competitive content and SERP feature opportunities.,Low,Moderate,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 17.6% (14 sections missing) | Inbound Internal Links: 2 (Depth 4) | AEO Readiness: Low, GEO Readiness: Moderate","['Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Confirmed Bike and Scooter Launches in July 2025: Full List of New Models, Prices, and Features'""]","[{'target_url': 'https://drivio.in/news/confirmed-bike-and-scooter-launches-in-july-2025-full-list-of-new-models-prices-and-features', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Confirmed Bike and Scooter Launches in July 2025: Full List of New Models, Prices, and Features', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 85.0}]","['Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://drivio.in/news/harley-davidson-x440-variants-get-all-details-know-which-one-is-best-for-you,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Slow,Identified 4 competitive content and SERP feature opportunities.,Low,Moderate,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 11.8% (15 sections missing) | Inbound Internal Links: 2 (Depth -1) | AEO Readiness: Low, GEO Readiness: Moderate","['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Specifications section', 'Add dedicated Mileage section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Harley-Davidson X440 Variants:Get All Details, Know Which One Is Best For You'""]","[{'target_url': 'https://drivio.in/news/harley-davidson-x440-variants-get-all-details-know-which-one-is-best-for-you', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Harley-Davidson X440 Variants:Get All Details, Know Which One Is Best For You', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 85.0}]","['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Specifications section', 'Add dedicated Mileage section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://drivio.in/news/hero-mavrick-440-discontinued-in-india-reasons-and-specs-revealed,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Slow,Identified 5 competitive content and SERP feature opportunities.,Moderate,Moderate,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 23.5% (13 sections missing) | Inbound Internal Links: 2 (Depth 5) | AEO Readiness: Moderate, GEO Readiness: Moderate","['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Mileage section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Hero Mavrick 440 Discontinued in India: Reasons & Specs Revealed'""]","[{'target_url': 'https://drivio.in/news/hero-mavrick-440-discontinued-in-india-reasons-and-specs-revealed', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Hero Mavrick 440 Discontinued in India: Reasons & Specs Revealed', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 85.0}]","['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Mileage section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://drivio.in/news/hero-xtreme-125r-single-seat-variant-launched-in-india-at-1-lakh,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Fast,Identified 4 competitive content and SERP feature opportunities.,Moderate,High,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 35.3% (11 sections missing) | Inbound Internal Links: 2 (Depth 4) | AEO Readiness: Moderate, GEO Readiness: High","['Add dedicated On Road Price section', 'Add dedicated Mileage section', 'Add dedicated Power section', 'Add dedicated Torque section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Hero Xtreme 125R Single-Seat Variant Launched in India at ₹ 1 Lakh'""]","[{'target_url': 'https://drivio.in/news/hero-xtreme-125r-single-seat-variant-launched-in-india-at-1-lakh', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Hero Xtreme 125R Single-Seat Variant Launched in India at ₹ 1 Lakh', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 85.0}]","['Add dedicated On Road Price section', 'Add dedicated Mileage section', 'Add dedicated Power section', 'Add dedicated Torque section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://drivio.in/news/hero-vida-z-electric-scooter-2025-price-range-and-subscription-model,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Slow,Identified 5 competitive content and SERP feature opportunities.,Low,Moderate,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 11.8% (15 sections missing) | Inbound Internal Links: 2 (Depth -1) | AEO Readiness: Low, GEO Readiness: Moderate","['Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Hero Vida Z Electric Scooter 2025: Price, Range & Subscription Model'""]","[{'target_url': 'https://drivio.in/news/hero-vida-z-electric-scooter-2025-price-range-and-subscription-model', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Hero Vida Z Electric Scooter 2025: Price, Range & Subscription Model', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 85.0}]","['Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://drivio.in/news/hero-xtreme-160r-4v-cruise-control-variant-unveiled-at-134-lakh,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Slow,Identified 4 competitive content and SERP feature opportunities.,Moderate,High,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 29.4% (12 sections missing) | Inbound Internal Links: 2 (Depth 6) | AEO Readiness: Moderate, GEO Readiness: High","['Add dedicated On Road Price section', 'Add dedicated Mileage section', 'Add dedicated Power section', 'Add dedicated Torque section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Hero Xtreme 160R 4V Cruise Control Variant Unveiled at ₹1.34 Lakh'""]","[{'target_url': 'https://drivio.in/news/hero-xtreme-160r-4v-cruise-control-variant-unveiled-at-134-lakh', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Hero Xtreme 160R 4V Cruise Control Variant Unveiled at ₹1.34 Lakh', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 85.0}]","['Add dedicated On Road Price section', 'Add dedicated Mileage section', 'Add dedicated Power section', 'Add dedicated Torque section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://drivio.in/news/honda-activa-7g-new-upcoming-variant-names-revealed-hints-new-features,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Slow,Identified 4 competitive content and SERP feature opportunities.,Low,Moderate,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 23.5% (13 sections missing) | Inbound Internal Links: 2 (Depth -1) | AEO Readiness: Low, GEO Readiness: Moderate","['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Specifications section', 'Add dedicated Mileage section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Honda Activa (7G) New Upcoming Variant Names Revealed, Hints New Features'""]","[{'target_url': 'https://drivio.in/news/honda-activa-7g-new-upcoming-variant-names-revealed-hints-new-features', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Honda Activa (7G) New Upcoming Variant Names Revealed, Hints New Features', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 85.0}]","['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Specifications section', 'Add dedicated Mileage section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://drivio.in/news/honda-activa-limited-edition-variant-launched-priced-between-rs-80-734-82-734,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Slow,Identified 4 competitive content and SERP feature opportunities.,Low,Moderate,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 29.4% (12 sections missing) | Inbound Internal Links: 2 (Depth 4) | AEO Readiness: Low, GEO Readiness: Moderate","['Add dedicated On Road Price section', 'Add dedicated Specifications section', 'Add dedicated Mileage section', 'Add dedicated Engine section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Honda Activa Limited Edition Variant Launched, Priced Between Rs 80,734- 82,734'""]","[{'target_url': 'https://drivio.in/news/honda-activa-limited-edition-variant-launched-priced-between-rs-80-734-82-734', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Honda Activa Limited Edition Variant Launched, Priced Between Rs 80,734- 82,734', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 85.0}]","['Add dedicated On Road Price section', 'Add dedicated Specifications section', 'Add dedicated Mileage section', 'Add dedicated Engine section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://drivio.in/news/honda-adv-160-launched-at-170-lakh-price-specs-rivals-and-verdict,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Fast,Identified 4 competitive content and SERP feature opportunities.,Low,Moderate,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 23.5% (13 sections missing) | Inbound Internal Links: 2 (Depth -1) | AEO Readiness: Low, GEO Readiness: Moderate","['Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section', 'Add dedicated Engine section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Honda ADV 160 Launched at ₹1.70 Lakh: Price, Specs, Rivals and Verdict'""]","[{'target_url': 'https://drivio.in/news/honda-adv-160-launched-at-170-lakh-price-specs-rivals-and-verdict', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Honda ADV 160 Launched at ₹1.70 Lakh: Price, Specs, Rivals and Verdict', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 85.0}]","['Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section', 'Add dedicated Engine section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://drivio.in/news/honda-cb750-hornet-and-cb1000-hornet-sp-launched-in-india-prices-features-and-specs,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Fast,Identified 5 competitive content and SERP feature opportunities.,Low,Moderate,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 23.5% (13 sections missing) | Inbound Internal Links: 2 (Depth -1) | AEO Readiness: Low, GEO Readiness: Moderate","['Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Honda CB750 Hornet and CB1000 Hornet SP Launched in India: Prices, Features & Specs'""]","[{'target_url': 'https://drivio.in/news/honda-cb750-hornet-and-cb1000-hornet-sp-launched-in-india-prices-features-and-specs', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Honda CB750 Hornet and CB1000 Hornet SP Launched in India: Prices, Features & Specs', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 85.0}]","['Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://drivio.in/news/honda-rebel-300-launched-in-india-at-rs-222-lakh-price-specs-and-should-you-book-one,model,tpl_model_news_2seg,,,,,,Ranking data unavailable,Canonical Mismatch,Critical Content Gaps,Weakly Linked,Basic WebPage,Slow,Identified 5 competitive content and SERP feature opportunities.,Low,Moderate,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,95.0,"Content Coverage: 17.6% (14 sections missing) | Inbound Internal Links: 2 (Depth -1) | AEO Readiness: Low, GEO Readiness: Moderate","['Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section', 'Implement Schema.org Product structured data with Offer and Brand entities', ""Add internal link from 'https://www.drivio.in/news' with anchor 'Honda Rebel 300 Launched in India at Rs 2.22 Lakh: Price, Specs and Should You Book One'""]","[{'target_url': 'https://drivio.in/news/honda-rebel-300-launched-in-india-at-rs-222-lakh-price-specs-and-should-you-book-one', 'target_page_type': 'model', 'target_template': 'tpl_model_news_2seg', 'current_inbound_links': 2, 'source_url': 'https://www.drivio.in/news', 'recommended_anchor_text': 'Honda Rebel 300 Launched in India at Rs 2.22 Lakh: Price, Specs and Should You Book One', 'reason': 'Category listing missing link to model', 'priority': 'P1', 'opportunity_score': 85.0}]","['Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Add dedicated Mileage section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
