crawl_id,url,final_url,status_code,content_type,response_time,content_length,redirect_chain,title,title_length,title_word_count,description,description_length,h1_count,h1_text,h2_count,h3_count,meta_robots,x_robots_tag,is_indexable,is_follow,canonical,canonical_status,is_self_canonical,word_count,paragraph_count,text_html_ratio,content_hash,internal_links_count,unique_internal_links_count,external_links_count,unique_external_links_count,images_count,images_missing_alt,schema_types,is_schema_valid,hreflangs,page_type,template_id,crawl_depth,is_rendered,error,crawl_timestamp,content_hash_ref,rendered_hash_ref
crawl_20260923_234236,https://www.drivio.in/featured-stories/5-reasons-why-you-should-avoid-the-ktm-rc-125,https://www.drivio.in/featured-stories/5-reasons-why-you-should-avoid-the-ktm-rc-125,200,text/html; charset=utf-8,0.857,277408,[],5 Reasons To Not Purchase The New KTM RC 125,44,10,Thinking about buying the KTM RC 125? Here are five things why you should try and avoid this entry-level sports bike from KTM:,126,1,5 Reasons Why You Should Avoid The KTM RC 125,10,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/5-reasons-why-you-should-avoid-the-ktm-rc-125,ok,1,1295,17,2.72,543175e49f1b575afa54452b6b25554e,88,63,12,8,42,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/5-things-you-should-definitely-know-about-the-ktm-rc-200,https://www.drivio.in/featured-stories/5-things-you-should-definitely-know-about-the-ktm-rc-200,200,text/html; charset=utf-8,0.855,270194,[],KTM RC 200: 5 Things You ABSOLUTELY Must Know!,46,9,"The KTM RC 200 has long been the more affordable and accessible bike when compared to the RC 390. If you want to get one, here are 5 things you cannot miss out on:",163,1,5 Things You Should Definitely Know About The KTM RC 200,9,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/5-things-you-should-definitely-know-about-the-ktm-rc-200,ok,1,1375,18,3.01,eff416355f2afad80da1b6c6e92b7d16,81,59,12,8,36,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/5-very-important-things-about-the-upcoming-ktm-390-adventure,https://www.drivio.in/featured-stories/5-very-important-things-about-the-upcoming-ktm-390-adventure,200,text/html; charset=utf-8,0.806,280730,[],2024 KTM 390 Adventure 5 Things You Must Know!,46,9,"The 2024 KTM 390 Adventure has been spotted once again and if that bike interests you, here are 5 things about the same that you absolutely must know!",150,1,5 Very Important Things About The Upcoming KTM 390 Adventure,10,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/5-very-important-things-about-the-upcoming-ktm-390-adventure,ok,1,1409,18,3.1,399c8aba8c4272878e22c1714f6b4dc3,85,62,12,8,42,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/5-vital-tips-for-bike-riding-at-night,https://www.drivio.in/featured-stories/5-vital-tips-for-bike-riding-at-night,200,text/html; charset=utf-8,0.802,268553,[],5 Tips To Keep In Mind When Riding Your Bike Late Night,55,12,"If you too love taking your bikes out for short or even long spins late in the night, here are 5 things you must keep in mind to make your ride a lot safer.",156,1,5 Vital Tips For Bike Riding At Night,10,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/5-vital-tips-for-bike-riding-at-night,ok,1,1323,20,2.99,d965d430a278cd8f0aedd57aa6d7dbfc,76,54,12,8,36,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/60-70km-daily-commute-we-help-you-choose-between-an-e-scooter-and-a-petrol-one,https://www.drivio.in/featured-stories/60-70km-daily-commute-we-help-you-choose-between-an-e-scooter-and-a-petrol-one,200,text/html; charset=utf-8,0.728,267416,[],"With A Commute Of 60-70km, Should You Buy An E-scooter Or A Petrol One?",71,14,"If you have a daily commute of about 60-70km, the question is, should you go for an electric scooter or a petrol-powered one? Well, here’s what our analysis says:",162,1,60-70km Daily Commute? We Help You Choose Between An E-scooter & A Petrol One,8,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/60-70km-daily-commute-we-help-you-choose-between-an-e-scooter-and-a-petrol-one,ok,1,1134,18,2.54,78f0374765735dbda22d9cea4918bb46,76,54,12,8,36,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/7-tips-that-will-help-you-get-more-comfortable-on-a-sportbike,https://www.drivio.in/featured-stories/7-tips-that-will-help-you-get-more-comfortable-on-a-sportbike,200,text/html; charset=utf-8,0.22,269440,[],Bajaj Pulsar NS125 Review: Peppy And Relevant Even Today,56,9,"The Bajaj Pulsar NS125 has been the most affordable NS till date, but is it still relevant? Here’s what we found out about it in our review:",140,1,7 Tips That Will Help You Get More Comfortable On A Sportbike,11,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/7-tips-that-will-help-you-get-more-comfortable-on-a-sportbike,ok,1,1317,21,2.97,c855f1c1c51740881d6eb2141bd07001,76,54,12,8,36,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/8-adventure-tourers-you-can-buy-under-rs-3-lakh,https://www.drivio.in/featured-stories/8-adventure-tourers-you-can-buy-under-rs-3-lakh,200,text/html; charset=utf-8,1.139,281049,[],Best Adventure Tourer Bikes In India Under Rs 3 Lakh,52,10,"If you have a budget of Rs 3 lakh in India, these are 8 adventure touring bikes you should definitely look out for:",115,1,8 Adventure Tourers You Can Buy Under Rs 3 lakh,13,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/8-adventure-tourers-you-can-buy-under-rs-3-lakh,ok,1,1382,24,3.02,76a4737665e91f57b68ba761eae6149e,91,68,12,8,42,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/accessorize-and-upgrade-12-must-have-add-ons-for-the-royal-enfield-meteor-350,https://www.drivio.in/featured-stories/accessorize-and-upgrade-12-must-have-add-ons-for-the-royal-enfield-meteor-350,200,text/html; charset=utf-8,0.984,268449,[],12 Must-Have Royal Enfield Meteor 350 Accessories for Customization and Performance,83,11,"Spice up your Meteor 350! This article explores 12 amazing accessories like fly screens, guards, bags, and more to truly personalize your ride.",143,1,Accessorize and Upgrade: 12 Must-Have Add-Ons for the Royal Enfield Meteor 350,4,29,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/accessorize-and-upgrade-12-must-have-add-ons-for-the-royal-enfield-meteor-350,ok,1,1083,21,2.52,47297ceaf41f9c67287598edd723c36a,77,55,12,8,36,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/80-of-the-2-wheeler-market-will-be-electric-by-2030,https://www.drivio.in/featured-stories/80-of-the-2-wheeler-market-will-be-electric-by-2030,200,text/html; charset=utf-8,1.295,280182,[],EVs Will Take Over 80% Of The Market By 2030!,45,10,"Will it actually be possible for the Indian 2-wheeler market to go all-electric by 2030, given our lack of infrastructure development? Let’s find out:",150,1,80% Of The 2-Wheeler Market Will Be Electric By 2030,7,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/80-of-the-2-wheeler-market-will-be-electric-by-2030,ok,1,1372,25,3.09,e34e7601fc1c4d1f0b63d75d2893a624,83,60,12,8,42,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/aprilia-rs-457-everything-you-need-to-know-about-it,https://www.drivio.in/featured-stories/aprilia-rs-457-everything-you-need-to-know-about-it,200,text/html; charset=utf-8,1.005,268368,[],Aprilia RS 457: All You Need To Know,36,8,"Aprilia has been creating waves with the brand new RS 457, its latest twin-cylinder supersport. Here’s all you need to know about it:",133,1,Aprilia RS 457: Everything You Need To Know About It,8,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/aprilia-rs-457-everything-you-need-to-know-about-it,ok,1,1205,18,2.65,9cba67f22d2c03a55e39b6645afc2ec4,80,59,12,8,36,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/ather-450x-review-sporty-feature-packed-and-a-lot-of-fun,https://www.drivio.in/featured-stories/ather-450x-review-sporty-feature-packed-and-a-lot-of-fun,200,text/html; charset=utf-8,0.227,266708,[],Ather 450X Review: India’s Best Sporty Electric Scooter?,56,8,"In its latest iteration, the sporty Ather 450X doesn’t have a whole lot of updates. Why, you wonder? Well, it doesn’t need it! Here’s why:",138,1,"Ather 450X Review: Sporty, Feature-packed and a LOT of fun!",10,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/ather-450x-review-sporty-feature-packed-and-a-lot-of-fun,ok,1,1323,20,2.94,1fce97c91c29f790c207eaf5cbbaa42e,74,53,12,8,34,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/ather-energy-ups-its-service-game-with-new-expresscare-facilities,https://www.drivio.in/featured-stories/ather-energy-ups-its-service-game-with-new-expresscare-facilities,200,text/html; charset=utf-8,1.001,260195,[],Ather Energy Launches ExpressCare - 60-Minute Ather Scooter Servicing Facility,78,10,"Ather Energy ExpressCare is here! Get lightning-fast 60-minute scooter servicing. Maximize your ride time, not your wait. Book now!",131,1,Ather Energy Ups its Service Game with New ExpressCare Facilities,4,21,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/ather-energy-ups-its-service-game-with-new-expresscare-facilities,ok,1,1072,24,2.71,4c71b22e43c4586e610b632787098caf,74,53,12,8,34,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/ather-rizta-to-debut-on-april-6-check-how-to-book-the-family-electric-scooter,https://www.drivio.in/featured-stories/ather-rizta-to-debut-on-april-6-check-how-to-book-the-family-electric-scooter,200,text/html; charset=utf-8,0.897,268980,[],"Ather Rizta Launch On April 6, Know How To Book The Family Electric Scooter",75,14,"Get ready for the April 6 debut of the Ather Rizta. Book your family-friendly e-scooter for your family now! You're in for an exciting, effective, and enjoyable experience!",172,1,"Ather Rizta To Debut On April 6, Check How To Book The Family Electric Scooter",8,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/ather-rizta-to-debut-on-april-6-check-how-to-book-the-family-electric-scooter,ok,1,1500,16,3.55,412396fff027c769fc353a5fc513aaa9,74,53,12,8,34,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/ather-rizta-5-things-for-you-to-know,https://www.drivio.in/featured-stories/ather-rizta-5-things-for-you-to-know,200,text/html; charset=utf-8,1.079,274016,[],Ather Rizta Launched: Top 5 Highlights,38,6,"Now that Ather has launched the Rizta in India, here are five things you absolutely must know about this family-friendly electric scooter",137,1,Ather Rizta: 5 Things For You To Know,9,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/ather-rizta-5-things-for-you-to-know,ok,1,1317,19,3.1,135843820008db452d87b377011a8cb1,80,58,12,8,36,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/bajaj-auto-sales-august-2025-domestic-slide-exports-surge,https://www.drivio.in/featured-stories/bajaj-auto-sales-august-2025-domestic-slide-exports-surge,200,text/html; charset=utf-8,0.862,267542,[],Bajaj Auto August 2025 Sales: Domestic Decline & Export Surge,61,10,"Bajaj Auto’s August 2025 report shows a 5% YoY sales rise led by a 29% jump in exports, despite an 8% drop in domestic volumes and weakness in two-wheeler demand.",162,1,"Bajaj Auto Sales August 2025: Domestic Slide, Exports Surge",5,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/bajaj-auto-sales-august-2025-domestic-slide-exports-surge,ok,1,780,11,1.81,6135c5972a5261bd355483e16e358771,76,54,19,11,36,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/bajaj-chetak-electric-scooter-offers-this-festive-season,https://www.drivio.in/featured-stories/bajaj-chetak-electric-scooter-offers-this-festive-season,200,text/html; charset=utf-8,0.278,277465,[],"Bajaj Chetak Festive Offers, Discounts, & Benefits",50,7,Do you know the exciting festive offers on Bajaj Chetak electric scooter? Check all the discounts and offer details here.,121,1,Bajaj Chetak Electric Scooter Offers This Festive Season,7,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/bajaj-chetak-electric-scooter-offers-this-festive-season,ok,1,976,13,2.18,88a390d9af2229074e6efc8ee0aab5fb,87,64,12,8,42,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/bajaj-cng-bike-what-will-it-be-called,https://www.drivio.in/featured-stories/bajaj-cng-bike-what-will-it-be-called,200,text/html; charset=utf-8,0.862,281564,[],Bajaj CNG Bike: Will It Be Called The Bruzer?,45,9,The upcoming Bajaj CNG bike has been spotted multiple times…so will it be called the Bruzer? And what is it all about? Let us find that out here:,145,1,Bajaj CNG Bike: What will it be called?,10,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/bajaj-cng-bike-what-will-it-be-called,ok,1,1386,17,2.91,fb058aedc44916b9b8ba49010ab3f9fc,83,60,12,8,42,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/bajaj-sales-breakup-july-2025-pulsar-chetak-dominar-and-avenger-figures,https://www.drivio.in/featured-stories/bajaj-sales-breakup-july-2025-pulsar-chetak-dominar-and-avenger-figures,200,text/html; charset=utf-8,0.78,269095,[],"Bajaj Sales Breakup July 2025 – Pulsar, Chetak, Dominar & Avenger",65,11,"Review the Bajaj sales breakup in July 2025 for Pulsar, Chetak, Dominar & Avenger. Pulsar dominates, Chetak drops amid rare-earth crunch, and Dominar & Avenger see mixed fortunes.",179,1,"Bajaj Sales Breakup July 2025 – Pulsar, Chetak, Dominar & Avenger Figures",4,18,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/bajaj-sales-breakup-july-2025-pulsar-chetak-dominar-and-avenger-figures,ok,1,934,12,2.22,26734ec7f09113be94cf5b2dad47ae62,76,54,17,11,36,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/bajaj-platina-cng-read-everything-about-bajajs-first-cng-motorcycle,https://www.drivio.in/featured-stories/bajaj-platina-cng-read-everything-about-bajajs-first-cng-motorcycle,200,text/html; charset=utf-8,0.956,280405,[],"Bajaj CNG Bike India Launch on the Horizon: Expert Analysis on Expected Specs, Pricing & Positioning",100,16,"After petrol and electric, how about a CNG-powered bike, what say? Check out all the details about Bajaj Platina CNG. Get all the analysis on expected engine specs, features, pricing and positioning.",199,1,Bajaj Platina CNG: Read Everything About Bajaj’s First CNG Motorcycle,12,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/bajaj-platina-cng-read-everything-about-bajajs-first-cng-motorcycle,ok,1,1285,20,2.86,42f3e718272bfc15f330b69c7cd4ef21,88,65,12,8,42,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
crawl_20260923_234236,https://www.drivio.in/featured-stories/best-bike-for-swiggy-zomato-delivery-2026-fuel-and-cost-guide,https://www.drivio.in/featured-stories/best-bike-for-swiggy-zomato-delivery-2026-fuel-and-cost-guide,200,text/html; charset=utf-8,1.029,276918,[],Best Bike for Swiggy/Zomato Delivery 2026: Fuel Guide,53,8,"Find the best bike for Swiggy & Zomato delivery in 2026. Compare the Hero Splendor Plus, Bajaj Platina 110 & Honda Shine 100 on real-world fuel savings and repair costs.",169,1,Best Bike for Swiggy/Zomato Delivery 2026: Fuel & Cost Guide,5,17,"index, follow, index, follow",,1,1,https://www.drivio.in/featured-stories/best-bike-for-swiggy-zomato-delivery-2026-fuel-and-cost-guide,ok,1,1101,15,2.45,b42dc4adc21d9c0ad59280c703f2fcdf,87,62,12,8,42,1,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1,[],article,tpl_article_featured-stories_2seg,1,0,,,,
